nct_id,name,city,country
NCT05730387,BC Children's Hospital Research Institute,Vancouver,Canada
NCT01812889,Quintiles Phase I Services - Overland Park,Overland Park,United States
NCT05206500,Wake Forest Health Sciences,Winston-Salem,United States
NCT02304770,The First Affliated Hospital with Nanjing Medical University,Nanjing,China
NCT01818180,Hôpital FOCH,Suresnes,France
NCT02304770,Qilu Hospital of Shandong University,Jinan,China
NCT02304770,The Obstetrics & Gynecology Hospital of Fudan University,Shanghai,China
NCT01820793,Agnès LEFORT,Clichy,France
NCT02304770,Women's Hospital School of Medicine Zhejiang University,Hangzhou,China
NCT05055388,Peking University Third Hospital,Beijing,China
NCT06070454,University of Virginia,Charlottesville,United States
NCT01235546,University of Alabama at Birmingham,Birmingham,United States
NCT01235546,Ochsner Clinic Foundation,New Orleans,United States
NCT02811367,Saint Damien Medical Center,Ambanja,Madagascar
NCT01235546,University of Mississippi Medical Center,Jackson,United States
NCT01235546,Columbia University,New York,United States
NCT01235546,Mission Hospital,Asheville,United States
NCT01235546,University of North Carolina,Chapel Hill,United States
NCT01235546,University of Texas Medical Branch,Galveston,United States
NCT01235546,University of Texas Health Science Center at Houston,Houston,United States
NCT01235546,University of Utah,Salt Lake City,United States
NCT04472377,Kaohsiung Chang Gung Memorial Hospital,Kaohsiung,Taiwan
NCT05023954,"Sir Geraint Evans, Cardiff University",Cardiff,United Kingdom
NCT02795845,"Departement of obstetric and gynecology, HaEmek medical center",Afula,Israel
NCT02795845,Women Helth center - Clalit,Afula,Israel
NCT02795845,The holy family hospital,Nazareth,Israel
NCT04472377,Taichung Veterans General Hospital,Taichung,Taiwan
NCT04472377,Linkou Chang Gung Memorial Hospital,Taoyuan,Taiwan
NCT01160640,Allegheny County Health Department Sexually Transmitted Diseases Clinic,Pittsburgh,United States
NCT04496726,St. Joseph's Health Care London,London,Canada
NCT02751073,Mayo Clinic in Rochester,Rochester,United States
NCT05197621,Johns Hopkins Hospital,Baltimore,United States
NCT06160349,NYC Health + Hospitals/Lincoln,Bronx,United States
NCT01160640,Magee-Womens Hospital of UPMC,Pittsburgh,United States
NCT01160640,UPMC Mercy Hospital,Pittsburgh,United States
NCT06160349,Columbia Unviersity Medical Center,New York,United States
NCT06160349,NYC Health+Hospitals/Harlem,New York,United States
NCT04580927,Kingston General Hospital,Kingston,Canada
NCT04057924,CHU Bordeaux,Bordeaux,France
NCT01966653,Tel Aviv University,Tel Aviv,Israel
NCT01966653,Lodz University Hospital,Lodz,Poland
NCT01966653,University Hospitals of Geneva,Geneva,Switzerland
NCT04580927,Jewish General Hospital,Montreal,Canada
NCT04580927,St Mary's Hospital,Montreal,Canada
NCT03442218,Saint Thomas Maternity Hospital,Panama,Panama
NCT04580927,Muhc-Rimuhc,Montreal,Canada
NCT05907187,Martine Poitevien,Miami,United States
NCT01988168,Children's and Women's Health Centre of British Columbia,Vancouver,Canada
NCT05970783,Beijing Hospital of Traditional Chinese Medicine affiliated to Capital Medical University,Beijing,China
NCT03391440,"Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology",Wuhan,China
NCT02016118,Ospedale S. Maria della Misericordia,Perugia,Italy
NCT04515108,Ankara City Hospital,Ankara,Turkey
NCT06015854,University Medical Center Groningen (UMCG),Groningen,Netherlands
NCT04155294,Oxford University Hospital NHS Foundation Trust,Oxford,United Kingdom
NCT04155294,Buckinghamshire Healthcare NHS Trust,High Wycombe,United Kingdom
NCT04155294,Royal Free Hospital Nhs Foundation Trust,London,United Kingdom
NCT04155294,GUY's AND ST THOMAS' NHS FOUNDATION TRUSTS,London,United Kingdom
NCT04155294,Milton Keynes University NHS Foundation Trust,Milton Keynes,United Kingdom
NCT04155294,"ROYAL BERKSHIRE NHS FOUNDATION TRUST, Upton Hospital, Albert Street",Slough,United Kingdom
NCT04778722,"Department of Obstetrics and Gynecology, Medical University of Vienna",Vienna,Austria
NCT04385680,Armed Forces Hospitals Southern Region,Khamis Mushait,Saudi Arabia
NCT03562156,31123,Birmingham,United States
NCT05537519,St. Joseph's Health Centre,Toronto,Canada
NCT00976963,University of Washington,Seattle,United States
NCT01687114,Jean Mayer USDA Human Nutrition Research Center on Aging,Boston,United States
NCT03562156,31108,San Diego,United States
NCT03562156,31139,Lauderdale Lakes,United States
NCT03562156,31143,Sarasota,United States
NCT03562156,31106,Wellington,United States
NCT03562156,31111,Norcross,United States
NCT05244967,Klinik für Infektiologie und Mikrobiologie,Lübeck,Germany
NCT03562156,31146,Covington,United States
NCT03562156,31107,Metairie,United States
NCT03562156,31105,Metairie,United States
NCT03562156,31147,Fall River,United States
NCT03562156,31118,Las Vegas,United States
NCT03562156,31103,Las Vegas,United States
NCT03562156,31114,Lawrenceville,United States
NCT00000751,UCSD Med Ctr / Pediatrics / Clinical Sciences,La Jolla,United States
NCT00000751,Los Angeles County - USC Med Ctr,Los Angeles,United States
NCT00000751,UCLA Med Ctr / Pediatric,Los Angeles,United States
NCT00000751,Harbor - UCLA Med Ctr / UCLA School of Medicine,Los Angeles,United States
NCT00000751,San Francisco Gen Hosp,San Francisco,United States
NCT00000751,UCSF / Moffitt Hosp - Pediatric,San Francisco,United States
NCT00000751,Denver Gen Hosp,Denver,United States
NCT00000751,Children's Hosp of Denver,Denver,United States
NCT00000751,Univ of Connecticut / Farmington,Farmington,United States
NCT00000751,Children's Hosp of Washington DC,Washington,United States
NCT00000751,Children's Hosp of Boston,Boston,United States
NCT00000751,Brigham and Women's Hosp,Boston,United States
NCT00000751,Boston City Hosp / Pediatrics,Boston,United States
NCT00000751,Baystate Med Ctr of Springfield,Springfield,United States
NCT00000751,Univ of Massachusetts Med School,Worcester,United States
NCT00000751,Children's Hosp of Michigan,Detroit,United States
NCT00000751,Washington Hosp Ctr,Washington,United States
NCT00000751,Howard Univ Hosp,Washington,United States
NCT00000751,Univ of Florida Health Science Ctr / Pediatrics,Jacksonville,United States
NCT00000751,Univ of Miami (Pediatric),Miami,United States
NCT00000751,Univ of Illinois College of Medicine / Pediatrics,Chicago,United States
NCT00000751,Tulane Univ / Charity Hosp of New Orleans,New Orleans,United States
NCT00000751,Univ Hosp,New Orleans,United States
NCT00000751,Univ of Maryland at Baltimore / Univ Med Ctr,Baltimore,United States
NCT00000751,Johns Hopkins Hosp - Pediatric,Baltimore,United States
NCT00000751,Univ of Medicine & Dentistry of New Jersey / Univ Hosp,Newark,United States
NCT00000751,Children's Hosp at Albany Med Ctr,Albany,United States
NCT00000751,Bronx Lebanon Hosp Ctr,Bronx,United States
NCT00000751,Bellevue Hosp / New York Univ Med Ctr,New York,United States
NCT00000751,Mount Sinai Med Ctr / Pediatrics,New York,United States
NCT00000751,Columbia Presbyterian Med Ctr,New York,United States
NCT00000751,State Univ of New York at Stony Brook,Stony Brook,United States
NCT00000751,SUNY Health Sciences Ctr at Syracuse / Pediatrics,Syracuse,United States
NCT00000751,Univ of North Carolina at Chapel Hill / Duke Univ Med Ctr,Durham,United States
NCT00000751,Case Western Reserve Univ - Pediatric,Cleveland,United States
NCT00000751,Children's Hosp of Philadelphia,Philadelphia,United States
NCT00000751,Hosp of the Univ of Pennsylvania,Philadelphia,United States
NCT00000751,Thomas Jefferson Univ Hosp,Philadelphia,United States
NCT00000751,Saint Christopher's Hosp for Children,Philadelphia,United States
NCT00000751,Temple Univ School of Medicine,Philadelphia,United States
NCT00000751,Med Univ of South Carolina,Charleston,United States
NCT00000751,Regional Med Ctr at Memphis,Memphis,United States
NCT00000751,Methodist Hosp Central,Memphis,United States
NCT00000751,Saint Jude Children's Research Hosp of Memphis,Memphis,United States
NCT00000751,Children's Med Ctr of Dallas,Dallas,United States
NCT00000751,Hermann Hosp / Univ Texas Health Science Ctr,Houston,United States
NCT00000751,Texas Children's Hosp / Baylor Univ,Houston,United States
NCT00000751,Children's Hospital & Medical Center / Seattle ACTU,Seattle,United States
NCT00000751,Ramon Ruiz Arnau Univ Hosp / Pediatrics,Bayamon,Puerto Rico
NCT00000751,Univ of Puerto Rico / Univ Children's Hosp AIDS,San Juan,Puerto Rico
NCT00000751,San Juan City Hosp,San Juan,Puerto Rico
NCT00000828,Univ of Alabama at Birmingham Schl of Med / Pediatrics,Birmingham,United States
NCT00000828,UCSD Med Ctr / Pediatrics / Clinical Sciences,La Jolla,United States
NCT00000828,Long Beach Memorial (Pediatric),Long Beach,United States
NCT00000828,Los Angeles County - USC Med Ctr,Los Angeles,United States
NCT00000828,UCLA Med Ctr / Pediatric,Los Angeles,United States
NCT00000828,Harbor - UCLA Med Ctr / UCLA School of Medicine,Los Angeles,United States
NCT00000828,Univ of Connecticut / Farmington,Farmington,United States
NCT00000828,Connecticut Children's Med Ctr - Pediatric,Hartford,United States
NCT00000828,Children's Hosp of Washington DC,Washington,United States
NCT00000828,Howard Univ Hosp,Washington,United States
NCT00000828,Univ of Miami (Pediatric),Miami,United States
NCT00000828,Univ of Chicago Children's Hosp,Chicago,United States
NCT00000828,Tulane Univ / Charity Hosp of New Orleans,New Orleans,United States
NCT00000828,Univ Hosp,New Orleans,United States
NCT00000828,Johns Hopkins Hosp - Pediatric,Baltimore,United States
NCT00000828,Children's Hosp of Boston,Boston,United States
NCT00000828,Brigham and Women's Hosp,Boston,United States
NCT00000828,Baystate Med Ctr of Springfield,Springfield,United States
NCT00000828,Univ of Medicine & Dentistry of New Jersey / Univ Hosp,Newark,United States
NCT00000828,Bronx Lebanon Hosp Ctr,Bronx,United States
NCT00000828,Bellevue Hosp / New York Univ Med Ctr,New York,United States
NCT00000828,Mount Sinai Med Ctr / Pediatrics,New York,United States
NCT00000828,Columbia Presbyterian Med Ctr,New York,United States
NCT00000828,Incarnation Children's Ctr / Columbia Presbyterian Med Ctr,New York,United States
NCT00000828,Univ of Rochester Medical Center,Rochester,United States
NCT00000828,SUNY Health Sciences Ctr at Syracuse / Pediatrics,Syracuse,United States
NCT00000828,Duke Univ Med Ctr,Durham,United States
NCT00000828,Columbus Children's Hosp,Columbus,United States
NCT00000828,San Juan City Hosp,San Juan,Puerto Rico
NCT00000888,Univ. of Miami Miller School of Medicine - Jackson Memorial Hosp.,Miami,United States
NCT00000888,Univ. of Miami Ped. Perinatal HIV/AIDS CRS,Miami,United States
NCT00000888,Children's Hospital of Michigan NICHD CRS,Detroit,United States
NCT00000888,Regional Med Ctr at Memphis,Memphis,United States
NCT00000888,St. Jude/UTHSC CRS,Memphis,United States
NCT04301934,Mayo Clinic in Arizona,Phoenix,United States
NCT03719755,Mayo Clinic,Scottsdale,United States
NCT03562156,31142,Port Jefferson,United States
NCT03562156,31127,West Seneca,United States
NCT03562156,31132,Greensboro,United States
NCT03562156,31116,Morehead City,United States
NCT03562156,31144,Raleigh,United States
NCT03562156,31145,Winston-Salem,United States
NCT00001041,San Francisco Gen. Hosp.,San Francisco,United States
NCT00001041,UCSF Pediatric AIDS CRS,San Francisco,United States
NCT00001041,"Johns Hopkins Hosp. & Health System - Dept. of Peds., Div. of Infectious Diseases",Baltimore,United States
NCT00001041,Washington U CRS,Saint Louis,United States
NCT00001041,"St. Louis ConnectCare, Infectious Diseases Clinic",Saint Louis,United States
NCT00001041,Univ. of Rochester ACTG CRS,Rochester,United States
NCT01022346,NA,Mobile,United States
NCT01022346,NA,Phoenix,United States
NCT01022346,NA,Phoenix,United States
NCT01022346,NA,Tucson,United States
NCT01022346,NA,Tucson,United States
NCT01022346,NA,Colton,United States
NCT01022346,NA,Los Angeles,United States
NCT01022346,NA,Colorado Springs,United States
NCT01022346,NA,Stamford,United States
NCT01022346,NA,Washington,United States
NCT01022346,NA,Lake Worth,United States
NCT01022346,NA,Miami,United States
NCT01022346,NA,Plantation,United States
NCT01022346,NA,Sarasota,United States
NCT01022346,NA,South Miami,United States
NCT01022346,NA,West Palm Beach,United States
NCT01022346,NA,Atlanta,United States
NCT01022346,NA,Augusta,United States
NCT01022346,NA,Decatur,United States
NCT01022346,NA,Marrero,United States
NCT03562156,31125,Franklin,United States
NCT01022346,NA,Framingham,United States
NCT01022346,NA,Kansas City,United States
NCT01022346,NA,Lincoln,United States
NCT01022346,NA,Las Vegas,United States
NCT01022346,NA,Las Vegas,United States
NCT01022346,NA,Lawrenceville,United States
NCT01022346,NA,Brightwaters,United States
NCT01022346,NA,Bronx,United States
NCT01022346,NA,New Bern,United States
NCT01022346,NA,Winston-salem,United States
NCT01022346,NA,Englewood,United States
NCT01022346,NA,Gallipolis,United States
NCT01022346,NA,Oklahoma City,United States
NCT01022346,NA,West Reading,United States
NCT01022346,NA,Columbia,United States
NCT01022346,NA,Greenville,United States
NCT01022346,NA,Myrtle Beach,United States
NCT01022346,NA,Nashville,United States
NCT00391651,University of WA,Seattle,United States
NCT03562156,31134,Philadelphia,United States
NCT01022346,NA,Austin,United States
NCT01022346,NA,Houston,United States
NCT01022346,NA,McAllen,United States
NCT01022346,NA,Sandy,United States
NCT01022346,NA,Norfolk,United States
NCT01022346,NA,Antwerpen,Belgium
NCT01022346,NA,Brussel,Belgium
NCT01022346,NA,Bruxelles,Belgium
NCT01022346,NA,Edegem,Belgium
NCT01022346,NA,Gent,Belgium
NCT01022346,NA,Leuven,Belgium
NCT01022346,NA,Tienen,Belgium
NCT01022346,NA,Hus,Finland
NCT01022346,NA,Kuopio,Finland
NCT01022346,NA,Oulu,Finland
NCT01022346,NA,Tampere,Finland
NCT01022346,NA,Bordeaux,France
NCT01022346,NA,Dijon,France
NCT01022346,NA,Nantes,France
NCT01022346,NA,Paris,France
NCT01022346,NA,Reims,France
NCT01022346,NA,Strasbourg,France
NCT01022346,NA,San Juan,Puerto Rico
NCT01022346,NA,San Juan,Puerto Rico
NCT01022346,NA,Bilbao,Spain
NCT01022346,NA,Barcelona,Spain
NCT01022346,NA,Madrid,Spain
NCT01022346,NA,Madrid,Spain
NCT00017719,Usc La Nichd Crs,Los Angeles,United States
NCT00017719,UCSD Mother-Child-Adolescent Program CRS,San Diego,United States
NCT00017719,UCSF Pediatric AIDS CRS,San Francisco,United States
NCT00017719,"Harbor - UCLA Med. Ctr. - Dept. of Peds., Div. of Infectious Diseases",Torrance,United States
NCT00017719,"Yale Univ. School of Medicine - Dept. of Peds., Div. of Infectious Disease",New Haven,United States
NCT00017719,Howard Univ. Washington DC NICHD CRS,Washington,United States
NCT00017719,Univ. of Miami Miller School of Medicine - Jackson Memorial Hosp.,Miami,United States
NCT00017719,Univ. of Miami Ped. Perinatal HIV/AIDS CRS,Miami,United States
NCT00017719,"Med. College of Georgia School of Medicine, Dept. of Peds., Div. of Infectious Diseases",Augusta,United States
NCT00017719,"Columbus Regional HealthCare System, The Med. Ctr.",Columbus,United States
NCT00017719,"Mt. Sinai Hosp. Med. Ctr. - Chicago, Womens & Childrens HIV Program",Chicago,United States
NCT00017719,"Univ. of Chicago - Dept. of Peds., Div. of Infectious Disease",Chicago,United States
NCT00017719,"Tulane Univ. Health Science Ctr., Tulane Univ. Hosp. & Clinic",New Orleans,United States
NCT00017719,Tulane/LSU Maternal/Child CRS,New Orleans,United States
NCT00017719,"Johns Hopkins Hosp. & Health System - Dept. of Peds., Div. of Infectious Diseases",Baltimore,United States
NCT00017719,"Univ. of Maryland Med. Ctr., Div. of Ped. Immunology & Rheumatology",Baltimore,United States
NCT00017719,"HMS - Children's Hosp. Boston, Div. of Infectious Diseases",Boston,United States
NCT00017719,"BMC, Div. of Ped Infectious Diseases",Boston,United States
NCT00017719,"Brigham and Women's Hosp., Div. of Infectious Disease",Boston,United States
NCT00017719,"Baystate Health, Baystate Med. Ctr.",Springfield,United States
NCT00017719,WNE Maternal Pediatric Adolescent AIDS CRS,Worcester,United States
NCT00017719,Children's Hospital of Michigan NICHD CRS,Detroit,United States
NCT00017719,Univ. of Mississippi Med. Ctr Children's Hosp.,Jackson,United States
NCT00017719,Rutgers - New Jersey Medical School CRS,Newark,United States
NCT00017719,Bronx-Lebanon Hosp. IMPAACT CRS,Bronx,United States
NCT00017719,Montefiore Med. Ctr. - AECOM,Bronx,United States
NCT00017719,Nyu Ny Nichd Crs,New York,United States
NCT00017719,Columbia IMPAACT CRS,New York,United States
NCT00017719,Strong Memorial Hospital Rochester NY NICHD CRS,Rochester,United States
NCT00017719,SUNY Stony Brook NICHD CRS,Stony Brook,United States
NCT00017719,"SUNY Upstate Med. Univ., Dept. of Peds.",Syracuse,United States
NCT00017719,DUMC Ped. CRS,Durham,United States
NCT00017719,Princess Margaret Hosp. Bahamas NICHD CRS,Nassau,Bahamas
NCT00017719,SOM Federal University Minas Gerais Brazil NICHD CRS,Belo Horizonte,Brazil
NCT00017719,Hosp. dos Servidores Rio de Janeiro NICHD CRS,Rio de Janeiro,Brazil
NCT00017719,Hosp. dos Servidores do Estado CRS,Rio de Janeiro,Brazil
NCT00017719,San Juan City Hosp. PR NICHD CRS,San Juan,Puerto Rico
NCT00017719,Univ. of Cincinnati CRS,Cincinnati,United States
NCT00017719,Case CRS,Cleveland,United States
NCT00017719,MetroHealth CRS,Cleveland,United States
NCT00017719,"Oregon Health & Science Univ. - Dept. of Peds., Div. of Infectious Disease",Portland,United States
NCT00017719,Regional Med. Ctr. at Memphis,Memphis,United States
NCT00017719,St. Jude/UTHSC CRS,Memphis,United States
NCT00017719,"Vanderbilt Univ. Med. Ctr., Div. of Ped. Infectious Diseases",Nashville,United States
NCT00017719,Texas Children's Hosp. CRS,Houston,United States
NCT00017719,Univ. of Washington NICHD CRS,Seattle,United States
NCT00017719,"UW Medicine - Harborview Med. Ctr., Northwest Family Ctr.",Seattle,United States
NCT00017719,UW School of Medicine - CHRMC,Seattle,United States
NCT00017719,Seattle Children's Hospital CRS,Seattle,United States
NCT00017797,Univ of Alabama at Birmingham - Pediatric,Birmingham,United States
NCT00017797,Los Angeles County - USC Med Ctr,Los Angeles,United States
NCT00017797,Yale University School of Medicine,New Haven,United States
NCT00017797,Howard Univ Hosp,Washington,United States
NCT00017797,Univ of Florida Health Science Ctr / Pediatrics,Jacksonville,United States
NCT00017797,Univ of Miami (Pediatric),Miami,United States
NCT00017797,The Med Ctr Inc,Columbus,United States
NCT00017797,Univ of Hawaii,Honolulu,United States
NCT00017797,Mt Sinai Hosp Med Ctr / Dept of Pediatrics,Chicago,United States
NCT00017797,Rush Presbyterian - Saint Luke's Med Ctr,Chicago,United States
NCT00017797,The CORE Ctr,Chicago,United States
NCT00017797,Indiana Univ Hosp,Indianapolis,United States
NCT00017797,Methodist Hosp of Indiana / Life Care Clinic,Indianapolis,United States
NCT00017797,Wishard Hosp,Indianapolis,United States
NCT00017797,Univ of Marlyand (Pediatric),Baltimore,United States
NCT00017797,Brigham and Womens Hosp,Boston,United States
NCT00017797,Baystate Med Ctr of Springfield,Springfield,United States
NCT00017797,Univ of Massachusetts Med School,Worcester,United States
NCT00017797,Hutzel Hospital,Detroit,United States
NCT00017797,Children's Hosp of Michigan,Detroit,United States
NCT00017797,Hennepin County Med Ctr,Minneapolis,United States
NCT00017797,Univ of Minnesota,Minneapolis,United States
NCT00017797,Univ of Cincinnati,Cincinnati,United States
NCT00017797,Case Western Reserve Univ,Cleveland,United States
NCT00017797,MetroHealth Med Ctr,Cleveland,United States
NCT00017797,Univ of Pittsburgh,Pittsburgh,United States
NCT00017797,Saint Jude Children's Research Hosp of Memphis,Memphis,United States
NCT00017797,Vanderbilt Univ Med Ctr,Nashville,United States
NCT00017797,Univ of Washington,Seattle,United States
NCT00017797,Children's Hospital & Medical Center / Seattle ACTU,Seattle,United States
NCT00017797,San Juan City Hosp,San Juan,Puerto Rico
NCT00017797,Washington Univ (St.Louis),St.Louis,United States
NCT00017797,St Peter's Med Ctr,New Brunswick,United States
NCT00017797,Univ of Medicine & Dentistry of New Jersey / Univ Hosp,Newark,United States
NCT00017797,Jacobi Med Ctr,Bronx,United States
NCT00017797,Bellevue Hosp / New York Univ Med Ctr,New York,United States
NCT00017797,Metropolitan Hosp Ctr,New York,United States
NCT00017797,Univ of Rochester Medical Center,Rochester,United States
NCT00017797,Univ of North Carolina,Chapel Hill,United States
NCT00017797,Duke Univ Med Ctr,Durham,United States
NCT03151603,Hausarztpraxis Dr. Raby,Achim,Germany
NCT03151603,General Practice Aden,Braunschweig,Germany
NCT03151603,General Practice Scheffer,Braunschweig,Germany
NCT03151603,General Practice Coutelle,Bremen,Germany
NCT03151603,General Practice Schelp,Bremen,Germany
NCT03151603,General Practice Dickow,Burgwedel,Germany
NCT03151603,General Practice Kiwit-Putzer,Burgwedel,Germany
NCT03151603,Praxis Zietz,Celle,Germany
NCT03151603,General Practice Kutzsche,Emmerthal,Germany
NCT03151603,Praxis Dr. Bahr,Gieboldehausen,Germany
NCT03151603,General Practice Müller,Gillersheim,Germany
NCT03151603,"Institute of General Medicine, University Medical Center Goettingen",Göttingen,Germany
NCT03151603,Praxisgemeinschaft Jacob / Kling,Göttingen,Germany
NCT03151603,General Practice Keske,Göttingen,Germany
NCT03151603,General Practice Koch,Göttingen,Germany
NCT03151603,General Practice Kolb,Göttingen,Germany
NCT03151603,General Practice Lang,Göttingen,Germany
NCT03151603,General Practice Lückerath,Göttingen,Germany
NCT03151603,Praxis Dr. Egner,Hannover,Germany
NCT03151603,"Institute of General Medicine, MHH Hannover",Hannover,Germany
NCT03151603,General Practice Barth,Hannover,Germany
NCT03151603,General Practice Löber,Hardegsen,Germany
NCT03151603,Gemeinschaftspraxis Dres Schlesier / Eckhardt,Heilbad Heiligenstadt,Germany
NCT03151603,Gemeinschaftspraxis Hartleb / Stöcking,Heilbad Heiligenstadt,Germany
NCT03151603,General Practice Schulte,Scheeßel,Germany
NCT03151603,General Practice Böttcher,Schwanewede,Germany
NCT03151603,General Practice Albrecht,Springe,Germany
NCT03151603,General Practice Wolf,Uslar,Germany
NCT03151603,General Practice Schmiemann,Verden,Germany
NCT03151603,General Practice Annweiler,Waake,Germany
NCT03151603,General Practice Stegemann,Wunstorf,Germany
NCT03151603,Praxis Dr. Koch,Heilbad Heiligenstadt,Germany
NCT03151603,Praxisgemeinschaft Seitz / Eckert,Herzberg,Germany
NCT03151603,General Practice Wilde,Hildesheim,Germany
NCT03151603,Praxisgemeinschaft Stoltz / Raddatz,Höxter,Germany
NCT03151603,General Practice Beverungen,Höxter,Germany
NCT03151603,Gemeinschaftspraxis Kasperczyk / Schindewolf-Lensch,Isernhagen,Germany
NCT03151603,General Practice Franz,Katlenburg-Lindau,Germany
NCT03151603,Praxis Dr. Ohlendorf,Langenhagen,Germany
NCT03151603,General Practice Ertel,Langwedel,Germany
NCT03151603,General Practice Wehrbein,Lemforde,Germany
NCT03151603,General Practice Lindenblatt,Neustadt,Germany
NCT03151603,Hausarztzentrum Nörten,Nörten-Hardenberg,Germany
NCT03151603,General Practice Preiskorn,Rehburg-Loccum,Germany
NCT03151603,General Practice Meier-Ahrens,Rosdorf,Germany
NCT03151603,General Practice Woitschek,Salzgitter,Germany
NCT03151603,General Practice Beulshausen,Sattenhausen,Germany
NCT03522961,Brigham and Women's Hospital,Boston,United States
NCT05127252,"Reproductive Medicine, Karolinska University Hospital",Stockholm,Sweden
NCT05127252,Reproduktionscentrum Akademiska sjukhuset,Uppsala,Sweden
NCT05826925,University of Utah Hospital,Salt Lake City,United States
NCT04261036,American University of Beirut Medical Center,Beirut,Lebanon
NCT03490045,"Center for Wellbeing of Women and Mothers, 40 Temple Street, Ste 6B, Yale University",New Haven,United States
NCT03562156,31120,Bristol,United States
NCT03562156,31102,Houston,United States
NCT03562156,31117,Draper,United States
NCT03490045,Yale School of Medicine,New Haven,United States
NCT03562156,31113,Richmond,United States
NCT03251898,Second Hospital of Jilin University,Jilin,China
NCT03251898,Chengdu Women's and Children's Central Hospital,Chengdu,China
NCT03127280,The Christ Hospital,Cincinnati,United States
NCT03251898,Nanjing Maternity and Child Health Care Hospital,Nanjing,China
NCT03638427,Stanford Gynecology Clinic,Palo Alto,United States
NCT03251898,Shenzhen Maternity & Child Healthcare Hospital,Shenzhen,China
NCT03251898,Northwest Women's and Children's Hospital,Xi'an,China
NCT03251898,Shenzhen Bao'an Maternal and Child Health Hospital,Shenzhen,China
NCT06050148,"Meilahti Vaccine Research Center, Helsinki University Central Hospital",Helsinki,Finland
NCT03413774,Kasr Alainy medical school,Cairo,Egypt
NCT00114712,"INC Research, LLC",Wilmington,United States
NCT05711901,"National Medical Research Center For Obstetrics, Gynecology and Perinatology Named After Academician V.I.Kulakov",Moscow,Russian Federation
NCT05414305,Walter Reed National Military Medical Center,Bethesda,United States
NCT02972151,Shanghai Longhua Hosptial,Shanghai,China
NCT00603603,Barnes Jewish Hospital/Washington University School. of Medicine,St. Louis,United States
NCT00116974,Hospital of the University of Pennsylvania,Philadelphia,United States
NCT05591742,AalborgH,Aalborg,Denmark
NCT00000758,Usc La Nichd Crs,Los Angeles,United States
NCT00000758,Univ. of Miami AIDS CRS,Miami,United States
NCT00000758,Northwestern University CRS,Chicago,United States
NCT00000758,Cook County Hosp. CORE Ctr.,Chicago,United States
NCT00000758,"Univ. of Chicago - Dept. of Peds., Div. of Infectious Disease",Chicago,United States
NCT00000758,Tulane/LSU Maternal/Child CRS,New Orleans,United States
NCT00000758,Johns Hopkins Adult AIDS CRS,Baltimore,United States
NCT00000758,Bmc Actg Crs,Boston,United States
NCT00000758,"Beth Israel Deaconess Med. Ctr., ACTG CRS",Boston,United States
NCT00000758,Children's Hospital of Michigan NICHD CRS,Detroit,United States
NCT00000758,NJ Med. School CRS,Newark,United States
NCT00000758,Bronx-Lebanon Hosp. IMPAACT CRS,Bronx,United States
NCT00000758,"SUNY - Buffalo, Erie County Medical Ctr.",Buffalo,United States
NCT00000758,Memorial Sloan-Kettering Cancer Ctr.,New York,United States
NCT00000758,Univ. of Rochester ACTG CRS,Rochester,United States
NCT00000758,"SUNY Upstate Med. Univ., Dept. of Peds.",Syracuse,United States
NCT00000758,Unc Aids Crs,Chapel Hill,United States
NCT00000758,Univ. of Cincinnati CRS,Cincinnati,United States
NCT00000758,UW School of Medicine - CHRMC,Seattle,United States
NCT00000758,Puerto Rico-AIDS CRS,San Juan,Puerto Rico
NCT00000758,San Juan City Hosp. PR NICHD CRS,San Juan,Puerto Rico
NCT00900653,Yonsei University College of Medicine,Seoul,"Korea, Republic of"
NCT00682851,Magee-Womens Hospital of UPMC,Pittsburgh,United States
NCT04709601,UT-Southwestern Medical Center,Dallas,United States
NCT00397735,Yale New Haven Hospital,New Haven,United States
NCT00700219,Long Beach Memorial Hospital,Long Beach,United States
NCT00700219,Good Samaritan Hospital,San Jose,United States
NCT00700219,Presbyterian St. Luke's Medical Center,Denver,United States
NCT00700219,Swedish Medical Center,Englewood,United States
NCT00700219,Indiana University School of Medicine,Indianapolis,United States
NCT00700219,Norton Downtown,Louisville,United States
NCT00700219,St. Louis University School of Medicine,St. Louis,United States
NCT00700219,Cooper University Hospital,Camden,United States
NCT00700219,Mount Sinai School of Medicine,NYC,United States
NCT00700219,Carolinas Medical Center /Dept. OB/GYN,Charlotte,United States
NCT00700219,Good Samaritan Hospital,Cincinnati,United States
NCT00700219,Greater Cincinnati Medical Center,Cincinnati,United States
NCT00700219,Oregon Health & Science University,Portland,United States
NCT00700219,Thomas Jefferson University Medical Center,Philadelphia,United States
NCT00700219,"University of Pittsburgh, Magee Womens Hospital",Pittsburgh,United States
NCT00700219,UMCG Dept of OB/GYN,Greenville,United States
NCT00700219,Swedish Medical Center,Seattle,United States
NCT00700219,University of Washington Medical Center,Seattle,United States
NCT00700219,Banner Desert Memorial Medical Center,Mesa,United States
NCT00700219,Banner Good Samaritan Hospital,Phoenix,United States
NCT00700219,Tucson Medical Center,Tucson,United States
NCT05472779,UPMC Lemieux Sports Complex,Cranberry Township,United States
NCT05472779,UPMC Hamot,Erie,United States
NCT05472779,University of Pittsburgh Medical Center-Magee Womens Hospital,Pittsburgh,United States
